URL	IP	CATEGORY	BROWSER	DATE	CUSTOMER_ID	OS
http://localhost/store/store/2nd-admin	10.10.10.10	2nd-admin	Chrome{64.0.3282.167}	2018-02-16 13:04:55	0	Windows 8
http://localhost/store/c/topwear_2/18	10.10.10.10	topwear_2	Chrome{64.0.3282.167}	2018-02-16 13:25:32	0	Windows 8
http://localhost/store/c/topwear_2/18	10.10.10.10	topwear_2	Chrome{64.0.3282.167}	2018-02-16 14:20:09	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 17:54:11	0	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 17:54:19	0	Windows 8
http://localhost/store/c/topwear_2/18	10.10.10.10	topwear_2	Chrome{64.0.3282.167}	2018-02-16 17:54:23	0	Windows 8
http://localhost/store/category/detail/54	10.10.10.10	detail	Chrome{64.0.3282.167}	2018-02-16 17:54:27	0	Windows 8
http://localhost/store/c/kurtas%20and%20suits_2/69	10.10.10.10	kurtas%20and%20suits_2	Chrome{64.0.3282.167}	2018-02-16 17:54:38	0	Windows 8
http://localhost/store/category/detail/66	10.10.10.10	detail	Chrome{64.0.3282.167}	2018-02-16 17:54:40	0	Windows 8
http://localhost/store/category/detail/54	10.10.10.10	detail	Chrome{64.0.3282.167}	2018-02-16 17:55:41	0	Windows 8
http://localhost/store/category/detail/54	10.10.10.10	detail	Chrome{64.0.3282.167}	2018-02-16 17:56:33	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 11:36:11	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 11:47:40	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 11:47:45	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 11:47:46	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 11:52:16	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 11:52:36	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:10:44	0	Windows 8
